afterTaxInterestRate,taxRate,netValuePerShare,revenuePerShare,currentRatio,quickRatio,totalDebtToNetWorth,accountsReceivablesTurnover,averageCollectionDays,inventoryTurnover,fixedAssetsTurnover,netWorthTurnover,revenuePerPerson,operatingProfitPerPerson,allocationRatePerPerson,cashToTotalAssets,quickAssetsToCurrentLiab,cashToCurrentLiab,operatingFundsToLiab,inventoryToWorkingCap,inventoryToCurrentLiab,workingCapitalToEquity,longTermLiabToCurrentAssets,totalIncomeToTotalExpense,totalExpenseToAssets,currentAssetsTurnover,quickAssetTurnover,cashTurnover,cashFlowToSales,fixedAssetsToTotalAssets,currentLiabToTotalLiab,cashFlowToLiab,cashFlowToAssets,cashFlowToEquity,currentLiabToCurrentAssets,liabAssetFlag,netIncomeToTotalAssets,noCreditInterval,grossProfitToSales,liabToEquity,degreeFinLeverage,interestCoverageRatio,equityToLiab,default
0.78161601,0.079562709,0.189372551,0.044965743,0.013511346,0.007344473,0.004920709,0.000878537,0.007195037,0.000143305,0.000487941,0.040645161,0.033676542,0.396938106,0.008900725,0.036770151,0.010593577,0.001988236,0.316803521,0.277176955,0.007884359,0.738683771,0.0,0.0025117,0.010773205,0.000141841,0.000118283,2110000000.0,0.671573855,0.200802067,0.889869843,0.460128359,0.483726942,0.315069968,0.021691333,0,0.813723014,0.624385538,0.599022655,0.27834786,0.026796215,0.565182399,0.036633271,0
0.781613203,0.0,0.185242931,0.062374276,0.010001217,0.007468618,0.008563821,0.001119982,0.00565117,0.000151712,0.000734559,0.070483871,0.007161847,0.393025938,0.0010846,0.236393364,0.007726155,0.008334846,0.336824284,0.277272325,0.006227941,0.738917585,0.0,0.002296941,0.042281347,0.000137087,0.00011233,0.00011508,0.671611957,0.135710795,0.999006177,0.478015969,0.546823716,0.333589244,0.029182328,0,0.812532104,0.623865306,0.605427741,0.280989752,0.026838382,0.565373943,0.025576667,0
0.781587378,0.288389513,0.161897939,0.029417548,0.007764718,0.003719961,0.020457053,0.001134185,0.005577733,992000000.0,0.000114988,0.045483871,0.012834335,0.394925488,0.014192986,0.031532933,0.005237363,0.002126495,0.343539461,0.277705425,0.006878643,0.73465825,0.034005117,0.002261079,0.020197872,0.000119324,8450000000.0,3310000000.0,0.671574488,0.459226985,0.357530648,0.459612404,0.583628677,0.315378399,0.037357413,0,0.799626855,0.623575533,0.603824838,0.289615157,0.029514028,0.568788415,0.01671379,0
0.7813245,0.0,0.163836332,0.007093486,0.006609028,0.002164726,0.007345498,0.00129853,0.004871551,3920000000.0,6810000000.0,0.021129032,0.00759661,0.389871328,0.022817359,0.059901414,0.003380505,0.002291687,0.319345132,0.279482459,0.008689634,0.732906934,0.0,0.002011028,0.012034518,0.000480727,0.000256527,0.000153645,0.671569501,0.510888386,0.99741271,0.459002733,0.473327271,0.314329065,0.043651264,0,0.780512736,0.66005264,0.596524702,0.280106141,0.026765605,0.565033541,0.028076095,0
0.781535167,0.0,0.181661118,0.123644448,0.006924783,0.004617043,0.014428364,0.002152719,0.002937447,0.000214002,0.001340514,0.103225806,0.063034825,0.390809796,0.006031798,0.160116163,0.005262873,0.004800914,0.336427351,0.277887397,0.004646692,0.734574593,0.001003816,0.002184703,0.048587699,6410000000.0,5260000000.0,4920000000.0,0.671557377,0.135966875,0.931528562,0.450400963,0.539909587,0.299487052,0.041730763,0,0.783077615,0.623654792,0.597737952,0.285243017,0.026578483,0.563888822,0.019397146,0
0.781657975,0.22259338,0.18857191,0.023745784,0.010454258,0.006673845,0.006346036,0.000618831,0.010222998,8310000000.0,9990000000.0,0.027580645,0.007620111,0.394461907,0.010980404,0.007420684,0.006767114,0.000540211,0.336851355,0.277399096,0.009871792,0.735213329,0.007118306,0.002350762,0.016708123,0.000171745,0.000116364,877000000.0,0.671569364,0.531806733,0.561506394,0.458603535,0.549568074,0.314058852,0.027940905,0,0.807765583,0.623839734,0.608049321,0.279381391,0.027002779,0.565999101,0.030827683,0
0.781423729,0.0,0.162192912,0.017408533,0.004023076,0.002603286,0.015961298,0.00046463,0.013581422,0.000102988,0.000220141,0.029354839,0.010387321,0.393873951,0.006929415,0.005706797,0.003771104,0.000176916,0.354380288,0.276872613,0.001007693,0.726602956,0.005826774,0.002132738,0.02283054,0.000211712,0.00020634,867000000.0,0.671565508,0.191570533,0.866801879,0.458488153,0.647888717,0.313089448,0.069926266,0,0.782949486,0.624287788,0.601621852,0.286354869,0.02564895,0.63251333,0.018524175,0
0.781751168,0.205992509,0.182082508,0.01556332,0.034756834,0.028049114,0.006953374,0.000458543,0.013776114,4760000000.0,0.000137683,0.021451613,0.007778741,0.398362769,0.007235825,0.045714767,0.028339862,0.009672097,0.35372925,0.277088769,0.016908172,0.739441241,0.022278604,0.002328894,0.032100078,0.000282936,0.00024402,7690000000.0,0.671572659,0.241369685,0.172450433,0.45932971,0.618933649,0.314611938,0.00836298,0,0.814543373,0.624100547,0.63204278,0.27982221,0.026871823,0.56551575,0.029061636,0
0.781611659,0.201133718,0.209809953,0.075502518,0.01216096,0.007927764,0.00804038,0.000819697,0.007708236,0.000109103,0.000664962,0.051290323,0.048446749,0.401539992,0.009105149,0.048903081,0.008209596,0.002709378,0.346527015,0.277304032,0.010553327,0.738538629,0.008309584,0.002328211,0.030595691,0.000117352,8350000000.0,269000000.0,0.671576392,0.148985873,0.650940961,0.461041732,0.590975848,0.316252233,0.024073451,0,0.813549355,0.62395215,0.601448674,0.280610538,0.027086619,0.566259393,0.02655808,0
0.781749484,0.194351655,0.190468164,0.021174584,0.025192433,0.020455728,0.000799752,0.001779392,0.003554823,0.000194321,0.00010364,0.025645161,0.013445353,0.400126637,0.016287493,0.236614377,0.021625336,0.043754551,0.434382731,0.277071219,0.009556481,0.735482018,0.0,0.002735718,0.011966105,0.000114721,0.000106492,0.000208302,0.671585148,0.600385518,1.0,0.476904574,0.647370825,0.316489593,0.011614154,0,0.831391332,0.622973371,0.609535118,0.275359341,0.026811389,0.565253053,0.152996986,0
0.781704852,0.045854844,0.181703257,0.041275315,0.016451743,0.011146781,0.004851403,0.001217372,0.00519689,7620000000.0,0.001512239,0.045806452,0.024099996,0.404016191,0.001917979,0.236439931,0.012153738,0.013032711,0.370796478,0.277186195,0.011445317,0.741088426,0.001347174,0.00239439,0.043707047,0.000163043,0.000127446,0.000129543,0.67159163,0.063379189,0.880636597,0.470485307,0.665835041,0.321088673,0.017831462,0,0.838028232,0.624062172,0.612439296,0.278297233,0.02680841,0.565239342,0.037002916,0
0.781623027,0.0,0.206354557,0.048444424,0.00412604,0.003131055,0.009337127,0.001089548,0.005807435,0.000180946,0.00013617,0.036774194,0.02497246,0.393331223,0.02559767,0.02125486,0.003143749,0.000900528,0.346642342,0.276664617,0.002892823,0.729201865,0.009133155,0.002292586,0.02299511,8380000000.0,6770000000.0,1880000000.0,0.671571766,0.505602373,0.793290915,0.459142097,0.593591789,0.314419965,0.068291538,0,0.804379455,0.623136637,0.602576179,0.28155067,0.027088707,0.566265464,0.024323674,0
0.781522816,0.0,0.177657916,0.026921972,0.011137563,0.009085612,0.005942969,0.000850131,0.007442671,0.000119803,0.000227706,0.032419355,0.008983153,0.390877637,0.004822895,0.366873017,0.009246232,0.016406586,0.378408077,0.277170335,0.00523625,0.737939438,0.0,0.002230126,0.029315762,0.00021493,0.000188427,0.00030837,0.6715901,0.27862113,0.960813804,0.465222153,0.708084341,0.318784608,0.026254739,0,0.795976525,0.624103307,0.601790057,0.279089338,0.025881001,0.533875566,0.032192259,0
0.781673133,0.138981678,0.180649783,0.022112316,0.005867688,0.003642604,0.007147612,0.000742597,0.008509203,0.000104899,0.000122553,0.027096774,0.010631141,0.392992017,0.012641634,0.022582478,0.003669823,0.001303761,0.354970951,0.259892369,0.006029941,0.731844881,0.008570612,0.002471223,0.011075985,0.000118355,7710000000.0,2640000000.0,0.67157212,0.444437186,0.6654269,0.459236125,0.624999966,0.314533663,0.048931299,0,0.81159649,0.624321957,0.6008227,0.279962684,0.026877074,0.565537266,0.028560799,0
0.781666255,0.07348922,0.172264127,0.022036693,0.021150636,0.014249763,0.003363153,0.000734481,0.008618503,6820000000.0,0.004870333,0.033709677,0.021861551,0.398340155,0.000672032,0.118571278,0.015284181,0.007558995,0.309826863,0.277172565,0.015492058,0.742180682,0.0,0.00237177,0.027594577,0.000260011,0.000197732,9060000000.0,0.671539421,0.017551317,0.97257527,0.441845586,0.483342501,0.3074529,0.013859354,0,0.818860785,0.624206867,0.609212356,0.277217878,0.026791486,0.565159965,0.048394442,0
0.781830466,0.0,0.182335342,0.030854394,0.014487942,0.012082542,0.003956812,0.000807523,0.007831199,0.000238268,0.000417587,0.040645161,0.006665394,0.397073788,0.002877321,0.299740691,0.013058288,0.016642859,0.372246319,0.277066678,0.004044028,0.738850567,0.0,0.00271043,0.022462868,0.000182844,0.000175595,0.000208211,0.671606658,0.271022478,1.0,0.477212226,0.65755493,0.323129983,0.02023887,0,0.85914514,0.624890342,0.6134254,0.27764848,0.026793678,0.565170387,0.042856224,0
0.781427799,0.0,0.168724453,0.020796467,0.017914453,0.00827462,0.003616666,0.002278514,0.002775204,4070000000.0,0.000167186,0.029354839,0.005769428,0.390346216,0.004363933,0.078548873,0.010124856,0.00875622,0.346226417,0.277306447,0.020455801,0.736627883,0.008036998,0.002195116,0.119022919,0.000118373,6920000000.0,6000000000.0,0.671573025,0.431994327,0.521510783,0.459641491,0.579999704,0.314726867,0.016375406,0,0.771686725,0.623770963,0.631466276,0.277401898,0.026739909,0.56490158,0.045813149,0
0.781722256,0.166616054,0.143188235,0.011751894,0.000771916,0.000407368,0.016792967,0.007641038,0.000827438,0.002663176,4840000000.0,0.043548387,0.018495072,0.406368015,0.039505306,0.007415441,0.000864465,0.000301102,0.355293405,0.276970318,0.000120832,0.720612996,0.095757336,0.002420494,0.030001745,1680000000.0,2230000000.0,836000000.0,0.671555467,0.826616088,0.645926877,0.456694675,0.655035533,0.309470666,0.282108241,0,0.829418853,0.619933289,0.620420986,0.286957599,0.027117168,0.566346388,0.018117037,0
0.781593553,0.341431319,0.17664658,0.064249739,0.00863211,0.005098648,0.011979865,0.000803465,0.007868771,0.000202728,0.007180677,0.064677419,0.05462744,0.398724588,0.0,0.077332215,0.006890977,0.002358339,0.336523248,0.277324163,0.004849504,0.738312617,0.000110578,0.002345409,0.012257691,0.000136093,0.000115315,3730000000.0,0.671567958,0.0,0.988138358,0.457504084,0.542206563,0.31206359,0.033701306,0,0.80423309,0.623971328,0.597617033,0.283467318,0.026878113,0.565541499,0.021249537,0
0.781579939,0.0,0.175508828,0.029644418,0.007508245,0.004609557,0.01090289,0.00048492,0.013024674,2870000000.0,0.000210306,0.035645161,0.009215223,0.393432984,0.005552931,0.017721277,0.004832391,0.000636392,0.350848384,0.277871954,0.007262448,0.734920384,0.002500897,0.002236363,0.070509484,0.000210848,0.000141638,1720000000.0,0.671576613,0.270745135,0.872399414,0.460185969,0.617655594,0.315740312,0.038592965,0,0.798599653,0.6236947,0.627791081,0.282686428,0.030723909,0.569130034,0.022324318,0
0.781754396,0.0,0.184990097,0.013022369,0.015125694,0.009371331,0.006968876,0.000728394,0.008684254,3820000000.0,6580000000.0,0.019516129,0.008724645,0.396372764,0.018252721,0.119208492,0.010259588,0.011883473,0.339866316,0.277247681,0.01291193,0.737011562,0.019191264,0.002404622,0.014445057,0.000335087,0.000238029,0.000252123,0.671621911,0.43144541,0.383986277,0.465291043,0.561307203,0.319553453,0.019390061,0,0.810721153,0.636526931,0.614121888,0.279833071,0.027232261,0.566642282,0.029021938,0
0.781429062,0.0,0.196409759,0.008621081,0.011552538,0.010818017,0.006213808,0.00085216,0.007414492,0.000171201,2800000000.0,0.015483871,0.011964808,0.385020692,0.060493553,0.269905554,0.010995446,0.0251395,0.344117988,0.277036847,0.001792982,0.735092149,0.020202828,0.002099393,0.007975432,0.000479067,0.00047734,0.000979447,0.671741535,0.607839586,0.440778154,0.472035726,0.578093159,0.32401968,0.025324971,0,0.789843005,0.623407341,0.589737074,0.279285399,0.025802084,0.491526961,0.03125709,0
0.781617554,0.130175119,0.175677384,0.052603718,0.005111997,0.003686273,0.014541442,0.0008339,0.007581858,0.000158208,0.000155839,0.057741935,0.02716684,0.398611519,0.023108991,0.021844578,0.003646042,0.00074002,0.342914286,0.27599967,0.004140792,0.729936275,0.007317265,0.002326798,0.023770793,9570000000.0,7190000000.0,1420000000.0,0.671571145,0.572827458,0.820122494,0.458950624,0.577860316,0.314011749,0.055803156,0,0.809426008,0.623317856,0.603895923,0.285324658,0.027327058,0.566853877,0.01932684,0
0.781753835,0.107399534,0.248704227,0.037751259,0.016248935,0.013828047,0.002213225,0.001184909,0.005338639,0.000207505,0.00022468,0.023387097,0.01065758,0.398181859,0.006335092,0.152786965,0.014249116,0.016084108,0.369683754,0.2770787,0.005515401,0.735742786,0.001042368,0.002633743,0.01334952,0.000164193,0.000153788,0.000162873,0.671588655,0.243247099,0.794308347,0.467689527,0.621052238,0.316872273,0.018053186,0,0.827514599,0.624698967,0.610938241,0.276384488,0.026794808,0.565175748,0.067067726,0
0.781662466,0.0,0.147444271,0.011615772,0.008968459,0.002271403,0.009791262,0.001882869,0.003360132,2680000000.0,0.000195176,0.03983871,0.009638236,0.395309921,0.006345245,0.011232556,0.002462876,0.000484913,0.336367321,0.278072725,0.017146534,0.736473882,0.0,0.002425102,0.013284167,0.000221912,6060000000.0,1160000000.0,0.67157545,0.278435033,0.760421492,0.459932992,0.543364787,0.315328994,0.032466134,0,0.811127341,0.622768776,0.604329297,0.281879785,0.027048108,0.566143955,0.023679387,0
0.781783589,0.0,0.201508575,0.021053587,0.013616806,0.010582829,0.00591014,0.000835929,0.007569903,0.000145216,6580000000.0,0.021774194,0.006098439,0.395513444,0.01458947,0.1286678,0.011130316,0.016330575,0.358787513,0.277146038,0.006771094,0.735040865,0.027847732,0.002843777,0.006940408,0.000168051,0.000145917,0.000200873,0.671567738,0.668313466,0.329028055,0.458451617,0.633279068,0.313985817,0.02152482,0,0.820904964,0.62351532,0.60792132,0.279065246,0.026867234,0.565496786,0.032312941,0
0.781911168,0.0,0.20049724,0.011162031,0.011876406,0.010217259,0.002998386,0.000559991,0.011279284,0.000336671,5830000000.0,0.019193548,0.006168941,0.394789806,0.022336984,0.033193881,0.011216327,0.003567772,0.350658469,0.27704217,0.002059293,0.7342207,0.009771193,0.002582509,0.012421818,0.000269372,0.000268624,7790000000.0,0.671517727,0.672971907,0.619532295,0.449060577,0.588870841,0.3108323,0.024643002,0,0.821594051,0.624931954,0.615027565,0.276953347,0.026943454,0.565793108,0.052837635,0
0.781832993,0.046360968,0.215245881,0.024154151,0.007492644,2990000000.0,0.030358657,0.254593043,2480000000.0,268000000.0,0.000701273,0.021612903,0.3713203,0.753646458,0.068151195,0.003321765,0.000240926,7510000000.0,0.339417566,0.279354316,0.019071704,0.741209274,0.0002969,0.002576381,0.005200914,0.001532802,7460000000.0,1390000000.0,0.671536825,0.019085631,0.987716576,0.458041093,0.555588367,0.310177949,0.03867082,0,0.806503089,0.617659494,0.618426868,0.296795791,0.02703408,0.566100205,0.014609019,0
0.781515378,0.0,0.179174919,0.019420119,0.007120103,0.00383038,0.007602659,0.00094955,0.006653659,6780000000.0,7560000000.0,0.02483871,0.007808117,0.392155311,0.013069784,0.016106164,0.003822192,0.001154098,0.342147894,0.278429467,0.008867994,0.73286099,0.010752058,0.00213459,0.01085873,0.000132221,7310000000.0,2140000000.0,0.671572696,0.549220107,0.514980242,0.45934786,0.57110522,0.314632514,0.040626546,0,0.789878455,0.626013524,0.597297715,0.28029268,0.026054727,0.553574191,0.027482894,0
0.78161615,0.0,0.17462391,0.019888985,0.01317999,0.011894766,0.005801621,0.00042608,0.014821298,0.000167762,0.000229975,0.027741935,0.007009092,0.39190656,0.003687478,0.142142795,0.012074142,0.009599445,0.363544704,0.277060879,0.003209229,0.737419004,0.008120045,0.002294303,0.023037424,0.000211704,0.000205864,0.000150946,0.671590425,0.216131365,0.63995666,0.464136664,0.650358301,0.317934311,0.022231267,0,0.804626492,0.62450758,0.602955544,0.278986546,0.02719756,0.566557971,0.032716589,0
0.78132829,0.0,0.175298133,0.006518747,0.009299191,0.004200941,0.001165431,0.001274183,0.004964627,0.019873124,0.000332103,0.014516129,0.024105871,0.395129011,0.009760945,0.016797558,0.009414241,0.002734321,0.344146171,0.276978328,601000000.0,0.732645519,0.001125332,0.002103534,0.023380519,0.000128423,0.000140218,3820000000.0,0.671558076,0.077675627,0.843717315,0.453649267,0.56868224,0.313712369,0.031337582,0,0.778638254,0.623904052,0.608611644,0.275624628,0.026753883,0.564974168,0.112848757,0
0.781673133,0.0,0.183768067,0.014822209,0.009794041,0.005139198,0.008486308,0.001655626,0.003817827,728000000.0,469000000.0,0.021612903,0.028024617,0.404434545,0.073256625,0.031232233,0.007242822,0.003145548,0.351887068,0.277324158,0.006939807,0.734228762,0.034756703,0.002364597,0.011442818,0.000198325,0.000154243,622000000.0,0.671569505,0.573146084,0.34067745,0.458950142,0.616472988,0.314239985,0.02978832,0,0.804968226,0.623681508,0.609414783,0.28093378,0.027547367,0.567260157,0.025714037,0
0.779112986,0.0,0.18570646,0.001376348,0.011564394,0.00717167,0.000290902,0.000298256,0.021205976,0.000148655,2650000000.0,0.00983871,0.006374572,0.35280749,0.03123218,0.001214099,0.009203994,0.000889573,0.302006354,0.277197288,0.006447714,0.732161357,0.009641001,0.002026375,0.02363558,0.000192318,0.000161749,1450000000.0,0.671526481,0.178536437,0.518027799,0.449644133,0.54813328,0.314087409,0.025298691,0,0.767770769,0.623757577,0.604204593,0.274990255,0.026776621,0.565088118,0.323536602,0
0.781673413,0.0,0.170115039,0.013793729,0.014582794,0.011325199,0.001725349,0.001326935,0.004764812,0.000327881,9610000000.0,0.023225806,0.018697766,0.398656747,0.025930318,0.029331692,0.013339237,0.003016283,0.380802187,0.27705488,0.003563414,0.735059852,0.0,0.002402673,0.018676068,0.000141908,0.000139448,2970000000.0,0.671571212,0.596705722,0.986653738,0.458565034,0.629200615,0.314412169,0.020108143,0,0.814834963,0.622972221,0.608379634,0.276030555,0.026794492,0.565174251,0.081976555,0
0.781753133,0.0,0.155366398,0.013370238,0.009979376,0.004978871,0.00799296,0.00085216,0.0074273,4910000000.0,0.000248888,0.04483871,0.005090845,0.389939169,0.002573172,0.069765812,0.005938789,0.003236993,0.327707456,0.277492737,0.010783402,0.7370368,0.00400969,0.00231939,0.053904071,0.000246354,0.000152792,7690000000.0,0.671587332,0.199930378,0.782932485,0.462523256,0.506604802,0.317647541,0.029246028,0,0.824176509,0.623734457,0.614377381,0.280575964,0.046425719,0.569939894,0.026653841,0
0.780848288,0.0,0.16598542,0.005792761,0.018387462,0.00770942,0.001743587,0.00108549,0.005826221,2980000000.0,469000000.0,0.014677419,0.002276633,0.387055924,0.00634625,0.043947923,0.008851298,0.005697936,0.2967869,0.277364137,0.024962975,0.735513212,0.0,0.001984809,0.038591802,0.000324092,0.000161615,9670000000.0,0.671510688,0.552000131,0.772937784,0.440854006,0.493344734,0.310529141,0.015953363,0,0.740557272,0.623815432,0.587636259,0.276043391,0.02679031,0.565154355,0.08130047,0
0.781616711,0.0,0.171421348,0.032049246,0.007746622,0.005163527,0.00808324,0.00063912,0.009878873,9840000000.0,0.000393379,0.041451613,0.193560801,0.414305421,0.040618808,0.035412324,0.005363265,0.001323807,0.345177745,0.277672866,0.006506997,0.734774295,0.000675699,0.002369396,0.016370062,0.000148322,0.000107811,2510000000.0,0.671577238,0.129065527,0.969956898,0.460924341,0.584969748,0.316148421,0.03744212,0,0.809312811,0.623548699,0.60007158,0.280641344,0.027154722,0.566448206,0.026473693,0
0.781567448,0.0,0.176351608,0.012402257,0.009063934,0.004084283,0.003958635,0.001809826,0.003492488,3480000000.0,8250000000.0,0.019677419,0.008895025,0.391985708,0.013555285,0.032718875,0.0041387,0.001922046,0.344861066,0.277786062,0.013067452,0.734310506,0.001157939,0.002242013,0.013041646,0.00024893,0.000117296,5060000000.0,0.671581475,0.429477803,0.943968239,0.461423945,0.576953451,0.315592892,0.03213287,0,0.796865414,0.623102722,0.601977769,0.277649892,0.037216642,0.569733495,0.04284071,0
0.78144436,0.0,0.16678606,0.025288504,0.005592494,0.003275786,0.010579159,0.00069796,0.009055705,8600000000.0,0.000155839,0.037096774,0.009141783,0.39000701,0.007401898,0.029713741,0.003543094,0.001086243,0.338048454,0.273785786,0.00564673,0.731275161,0.003559668,0.002077196,0.026961788,0.000144482,9540000000.0,2750000000.0,0.671551706,0.381842959,0.86864723,0.454646437,0.551223336,0.308780355,0.051229657,0,0.77183053,0.623286943,0.597930898,0.282451385,0.026579929,0.563899611,0.022690116,0
